gid,role,role_score,cluster_id,priority_score,evidence,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,betweenness,seed_reach_count,pass_through,depth,is_seed,truncated_by_depth,in_deg_pct,out_deg_pct,in_kzt_pct,out_kzt_pct,in_tx_pct,out_tx_pct,pagerank_pct,betweenness_pct,seed_reach_pct,degree_pct,turnover_pct,consolidator_score,distributor_score,transit_score,terminal_score,coordinator_score,peripheral_score
100000003200071100,peripheral,1.0,69,0.08902703404970712,"Выраженная спецроль не выявлена: входящих связей 0, исходящих 1, наблюдаемый оборот 30k KZT. Стартовый клиент: входящие неполны.",0,1,0.0,30000.0,0,1,0.0002855692942172909,0.0,1,,0,True,False,0.0,0.23054755043227665,0.0,0.2716138328530259,0.0,0.1707492795389049,0.00956405693950178,0.0,0.1356761565836299,0.31157469717362046,0.30237774786899957,0.0,0.0,0.0,0.0,0.0,1.0
100000003265658100,peripheral,1.0,74,0.028091637010676157,"Выраженная спецроль не выявлена: входящих связей 0, исходящих 0, наблюдаемый оборот 0 KZT. Стартовый клиент: входящие неполны.",0,0,0.0,0.0,0,0,0.0002855692942172909,0.0,1,,0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.00956405693950178,0.0,0.1356761565836299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100000003349739100,peripheral,1.0,75,0.028091637010676157,"Выраженная спецроль не выявлена: входящих связей 0, исходящих 0, наблюдаемый оборот 0 KZT. Стартовый клиент: входящие неполны.",0,0,0.0,0.0,0,0,0.0002855692942172909,0.0,1,,0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.00956405693950178,0.0,0.1356761565836299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100000003684369100,distributor,0.9882308646099319,3,0.9800798922859449,"Признаки распределения: 62 получателей (топ 1%), 67 переводов; наблюдаемый выход 8.6m KZT. Стартовый клиент: входящие неполны.",24,62,3848436.0,8588655.0,58,67,0.0020202912084868667,0.0015795119940352825,10,2.2317260830113845,0,True,False,1.0,0.9913544668587896,0.99909338168631,0.9942363112391931,0.9995466908431551,0.9877521613832853,0.9875444839857651,0.9705304518664047,0.959297153024911,0.9982054733064154,0.9991027366532077,0.9857394948426,0.9882308646099319,0.0,0.0,0.9795457818226281,0.011769135390068075
100000003770083100,peripheral,1.0,76,0.028091637010676157,"Выраженная спецроль не выявлена: входящих связей 0, исходящих 0, наблюдаемый оборот 0 KZT. Стартовый клиент: входящие неполны.",0,0,0.0,0.0,0,0,0.0002855692942172909,0.0,1,,0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.00956405693950178,0.0,0.1356761565836299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100000003975102100,peripheral,1.0,2,0.3664679658372324,"Выраженная спецроль не выявлена: входящих связей 1, исходящих 2, наблюдаемый оборот 114k KZT. Стартовый клиент: входящие неполны.",1,2,25650.0,88500.0,1,2,0.0003454652180169808,1.4841199168892846e-06,8,3.4502923976608186,0,True,False,0.39913871260199457,0.5597982708933718,0.3241160471441523,0.4884726224783862,0.33204895738893925,0.40778097982708933,0.6169928825622776,0.025540275049115914,0.8362989323843416,0.8095558546433378,0.604306864064603,0.0,0.0,0.0,0.0,0.0,1.0
100000003977183100,distributor,0.6719740634005764,6,0.4656309152871992,"Признаки распределения: 4 получателей (топ 22%), 6 переводов; наблюдаемый выход 766k KZT. Стартовый клиент: входящие неполны.",2,4,123800.0,766000.0,2,6,0.000331460381699444,0.0,2,6.187399030694669,0,True,False,0.8538077969174978,0.7881844380403458,0.6931097008159565,0.8429394812680115,0.7398005439709883,0.7298270893371758,0.5796263345195729,0.0,0.2802491103202847,0.9214894571556752,0.9170031404217138,0.6084733523583368,0.6719740634005764,0.0,0.0,0.0,0.3280259365994236
100000004007116100,consolidator,0.6940688489496456,26,0.4746783260892735,"Признаки консолидации: 3 плательщиков (топ 7%), 1 стартовых ветвей; наблюдаемый вход 765k KZT. Стартовый клиент: входящие неполны.",3,4,764704.0,148000.0,24,6,0.0006277769573248429,0.0,1,0.19353893794200108,0,True,False,0.9347234814143246,0.7881844380403458,0.9614687216681777,0.5763688760806917,0.9954669084315503,0.7298270893371758,0.8927935943060499,0.0,0.1356761565836299,0.9371915657245401,0.9192462987886945,0.6940688489496456,0.6053314121037463,0.0,0.0,0.0,0.3059311510503544
100000004019124100,consolidator,0.9269476968345793,2,0.6732126430171685,"Признаки консолидации: 3 плательщиков (топ 7%), 12 стартовых ветвей; наблюдаемый вход 193k KZT. Стартовый клиент: входящие неполны.",3,0,193000.0,0.0,3,0,0.0012028680902033705,0.0,12,0.0,0,True,False,0.9347234814143246,0.0,0.7783318223028105,0.0,0.8481414324569356,0.0,0.9639679715302492,0.0,0.9984430604982206,0.8095558546433378,0.699416778824585,0.9269476968345793,0.0,0.0,0.8722279277964012,0.6320556610611656,0.07305230316542066
100000004021459100,peripheral,1.0,77,0.028091637010676157,"Выраженная спецроль не выявлена: входящих связей 0, исходящих 0, наблюдаемый оборот 0 KZT. Стартовый клиент: входящие неполны.",0,0,0.0,0.0,0,0,0.0002855692942172909,0.0,1,,0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.00956405693950178,0.0,0.1356761565836299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100000004041163100,coordinator,0.723577382718594,21,0.7107922541518802,"Структурный кандидат: связи=3, betweenness топ 79%, достижим из 15 стартовых ветвей. Стартовый клиент: входящие неполны.",1,2,50000.0,866000.0,1,6,0.0020847480556725213,1.3357079252003561e-05,15,17.32,0,True,False,0.39913871260199457,0.5597982708933718,0.49546690843155033,0.8487031700288185,0.33204895738893925,0.7298270893371758,0.9884341637010676,0.21021611001964635,0.9993327402135231,0.8095558546433378,0.9210408254822791,0.0,0.0,0.0,0.0,0.723577382718594,0.27642261728140605
100000004174835100,peripheral,1.0,78,0.028091637010676157,"Выраженная спецроль не выявлена: входящих связей 0, исходящих 0, наблюдаемый оборот 0 KZT. Стартовый клиент: входящие неполны.",0,0,0.0,0.0,0,0,0.0002855692942172909,0.0,1,,0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.00956405693950178,0.0,0.1356761565836299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100000004193835100,peripheral,1.0,2,0.3620741308266721,"Выраженная спецроль не выявлена: входящих связей 1, исходящих 1, наблюдаемый оборот 52k KZT. Стартовый клиент: входящие неполны.",1,1,47000.0,5000.0,1,1,0.00046993013969558515,3.7102997922232114e-06,8,0.10638297872340426,0,True,False,0.39913871260199457,0.23054755043227665,0.46940163191296463,0.01729106628242075,0.33204895738893925,0.1707492795389049,0.7557829181494662,0.07465618860510806,0.8362989323843416,0.6958277254374159,0.4385374607447286,0.0,0.0,0.0,0.0,0.0,1.0
100000004269433100,peripheral,1.0,60,0.18559500174822663,"Выраженная спецроль не выявлена: входящих связей 0, исходящих 1, наблюдаемый оборот 1.4m KZT. Стартовый клиент: входящие неполны.",0,1,0.0,1372000.0,0,67,0.0002855692942172909,0.0,1,,0,True,False,0.0,0.23054755043227665,0.0,0.8962536023054755,0.0,0.9877521613832853,0.00956405693950178,0.0,0.1356761565836299,0.31157469717362046,0.946164199192463,0.0,0.0,0.0,0.0,0.0,1.0
100000004358004100,distributor,0.7663544668587897,3,0.406602640445876,"Признаки распределения: 11 получателей (топ 8%), 17 переводов; наблюдаемый выход 981k KZT. Стартовый клиент: входящие неполны.",0,11,0.0,980850.0,0,17,0.0002855692942172909,0.0,1,,0,True,False,0.0,0.920749279538905,0.0,0.8631123919308358,0.0,0.9113832853025937,0.00956405693950178,0.0,0.1356761565836299,0.9672498878420817,0.923732615522656,0.0,0.7663544668587897,0.0,0.0,0.0,0.23364553314121028
100000004388983100,peripheral,1.0,66,0.18946444993126837,"Выраженная спецроль не выявлена: входящих связей 0, исходящих 2, наблюдаемый оборот 451k KZT. Стартовый клиент: входящие неполны.",0,2,0.0,450816.0,0,23,0.0002855692942172909,0.0,1,,0,True,False,0.0,0.5597982708933718,0.0,0.7737752161383286,0.0,0.9423631123919308,0.00956405693950178,0.0,0.1356761565836299,0.6958277254374159,0.8438761776581427,0.0,0.0,0.0,0.0,0.0,1.0
100000004714705100,peripheral,1.0,21,0.0956219196486304,"Выраженная спецроль не выявлена: входящих связей 0, исходящих 1, наблюдаемый оборот 37k KZT. Стартовый клиент: входящие неполны.",0,1,0.0,36550.0,0,1,0.0002855692942172909,0.0,1,,0,True,False,0.0,0.23054755043227665,0.0,0.3011527377521614,0.0,0.1707492795389049,0.00956405693950178,0.0,0.1356761565836299,0.31157469717362046,0.3463436518618214,0.0,0.0,0.0,0.0,0.0,1.0
100000004723755100,peripheral,1.0,3,0.12809163701067616,"Выраженная спецроль не выявлена: входящих связей 0, исходящих 1, наблюдаемый оборот 95k KZT. Стартовый клиент: входящие неполны.",0,1,0.0,95000.0,0,5,0.0002855692942172909,0.0,1,,0,True,False,0.0,0.23054755043227665,0.0,0.5086455331412104,0.0,0.6822766570605188,0.00956405693950178,0.0,0.1356761565836299,0.31157469717362046,0.5628084342754599,0.0,0.0,0.0,0.0,0.0,1.0
100000004813068100,distributor,0.5957132564841499,25,0.3335138946041228,"Признаки распределения: 3 получателей (топ 29%), 5 переводов; наблюдаемый выход 297k KZT. Стартовый клиент: входящие неполны.",0,3,0.0,297000.0,0,5,0.0002855692942172909,0.0,1,,0,True,False,0.0,0.7118155619596542,0.0,0.6981268011527377,0.0,0.6822766570605188,0.00956405693950178,0.0,0.1356761565836299,0.8095558546433378,0.7734410049349484,0.0,0.5957132564841499,0.0,0.0,0.0,0.40428674351585014
100000004971871100,peripheral,1.0,58,0.20113760459424382,"Выраженная спецроль не выявлена: входящих связей 1, исходящих 1, наблюдаемый оборот 31k KZT. Стартовый клиент: входящие неполны.",1,1,25400.0,5650.0,3,1,0.0007430293125206683,0.0,1,0.22244094488188976,0,True,False,0.39913871260199457,0.23054755043227665,0.3227561196736174,0.0446685878962536,0.8481414324569356,0.1707492795389049,0.9203736654804271,0.0,0.1356761565836299,0.6958277254374159,0.3144908030506954,0.0,0.0,0.0,0.0,0.0,1.0
100000005017150100,peripheral,1.0,79,0.028091637010676157,"Выраженная спецроль не выявлена: входящих связей 0, исходящих 0, наблюдаемый оборот 0 KZT. Стартовый клиент: входящие неполны.",0,0,0.0,0.0,0,0,0.0002855692942172909,0.0,1,,0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.00956405693950178,0.0,0.1356761565836299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100000005087431100,peripheral,1.0,80,0.028091637010676157,"Выраженная спецроль не выявлена: входящих связей 0, исходящих 0, наблюдаемый оборот 0 KZT. Стартовый клиент: входящие неполны.",0,0,0.0,0.0,0,0,0.0002855692942172909,0.0,1,,0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.00956405693950178,0.0,0.1356761565836299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100000005235389100,peripheral,1.0,81,0.028091637010676157,"Выраженная спецроль не выявлена: входящих связей 0, исходящих 0, наблюдаемый оборот 0 KZT. Стартовый клиент: входящие неполны.",0,0,0.0,0.0,0,0,0.0002855692942172909,0.0,1,,0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.00956405693950178,0.0,0.1356761565836299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100000005264990100,coordinator,0.7271295479648123,21,0.7259201320665155,"Структурный кандидат: связи=3, betweenness топ 30%, достижим из 8 стартовых ветвей. Стартовый клиент: входящие неполны.",1,2,17070.0,122000.0,1,2,0.0003639962150845014,5.7880676758682096e-05,8,7.147041593438781,0,True,False,0.39913871260199457,0.5597982708933718,0.19945602901178605,0.5497118155619597,0.33204895738893925,0.40778097982708933,0.6552491103202847,0.7053045186640472,0.8362989323843416,0.8095558546433378,0.6303275011215792,0.0,0.0,0.0,0.0,0.7271295479648123,0.27287045203518767
100000005370580100,peripheral,0.5828960486282962,15,0.385801962179917,"Выраженная спецроль не выявлена: входящих связей 1, исходящих 0, наблюдаемый оборот 24k KZT. Стартовый клиент: входящие неполны.",1,0,24075.0,0.0,1,0,0.0003459684664848734,0.0,8,0.0,0,True,False,0.39913871260199457,0.0,0.3014505893019039,0.0,0.33204895738893925,0.0,0.6187722419928826,0.0,0.8362989323843416,0.31157469717362046,0.24540152534768955,0.0,0.0,0.0,0.41710395137170375,0.0,0.5828960486282962
100000005382566100,consolidator,0.9736063768176728,21,0.841778535175341,"Признаки консолидации: 7 плательщиков (топ 1%), 15 стартовых ветвей; наблюдаемый вход 393k KZT. Стартовый клиент: входящие неполны.",7,1,393066.0,50000.0,11,1,0.002113262052157115,2.6714158504007122e-05,15,0.12720510041570626,0,True,False,0.9913871260199456,0.23054755043227665,0.8921124206708976,0.36743515850144093,0.9771078875793291,0.1707492795389049,0.9893238434163701,0.5058939096267191,0.9993327402135231,0.949304620906236,0.8375953342305967,0.9736063768176728,0.0,0.0,0.0,0.8251209083438079,0.026393623182327186
100000005386383100,consolidator,0.751481784553934,21,0.6542090588728284,"Признаки консолидации: 2 плательщиков (топ 15%), 8 стартовых ветвей; наблюдаемый вход 38k KZT. Стартовый клиент: входящие неполны.",2,1,37500.0,29000.0,2,1,0.0005243332756978218,1.7067379044226773e-05,8,0.7733333333333333,0,True,False,0.8538077969174978,0.23054755043227665,0.4172710788757933,0.260806916426513,0.7398005439709883,0.1707492795389049,0.7887010676156584,0.4263261296660118,0.8362989323843416,0.8095558546433378,0.4876626289816061,0.751481784553934,0.0,0.0,0.0,0.6625325333752478,0.248518215446066
100000005392290100,peripheral,1.0,70,0.12183322516679998,"Выраженная спецроль не выявлена: входящих связей 0, исходящих 1, наблюдаемый оборот 81k KZT. Стартовый клиент: входящие неполны.",0,1,0.0,81465.0,0,1,0.0002855692942172909,0.0,1,,0,True,False,0.0,0.23054755043227665,0.0,0.4755043227665706,0.0,0.1707492795389049,0.00956405693950178,0.0,0.1356761565836299,0.31157469717362046,0.5210856886496187,0.0,0.0,0.0,0.0,0.0,1.0
100000005395727100,peripheral,0.6192287775494204,2,0.36847984287142554,"Выраженная спецроль не выявлена: входящих связей 1, исходящих 0, наблюдаемый оборот 17k KZT. Стартовый клиент: входящие неполны.",1,0,17000.0,0.0,1,0,0.0003712067299561801,0.0,8,0.0,0,True,False,0.39913871260199457,0.0,0.19764279238440616,0.0,0.33204895738893925,0.0,0.6659252669039146,0.0,0.8362989323843416,0.31157469717362046,0.15903992821893226,0.0,0.0,0.0,0.3807712224505796,0.0,0.6192287775494204
100000005409680100,consolidator,0.8270395484008348,5,0.5914185398640832,"Признаки консолидации: 2 плательщиков (топ 15%), 10 стартовых ветвей; наблюдаемый вход 55k KZT. Стартовый клиент: входящие неполны.",2,0,55060.0,0.0,2,0,0.000633528818793162,0.0,10,0.0,0,True,False,0.8538077969174978,0.0,0.5308250226654578,0.0,0.7398005439709883,0.0,0.895017793594306,0.0,0.959297153024911,0.6958277254374159,0.4567070435172723,0.8270395484008348,0.0,0.0,0.7337857787560939,0.0,0.17296045159916518
100000005417257100,peripheral,1.0,21,0.15140926823544062,"Выраженная спецроль не выявлена: входящих связей 0, исходящих 2, наблюдаемый оборот 106k KZT. Стартовый клиент: входящие неполны.",0,2,0.0,106000.0,0,2,0.0002855692942172909,0.0,1,,0,True,False,0.0,0.5597982708933718,0.0,0.5302593659942363,0.0,0.40778097982708933,0.00956405693950178,0.0,0.1356761565836299,0.6958277254374159,0.5901749663526245,0.0,0.0,0.0,0.0,0.0,1.0
100000005454368100,consolidator,0.7503810176387271,15,0.5210837927485312,"Признаки консолидации: 2 плательщиков (топ 15%), 8 стартовых ветвей; наблюдаемый вход 49k KZT. Стартовый клиент: входящие неполны.",2,0,48600.0,0.0,2,0,0.000394192963208194,0.0,8,0.0,0,True,False,0.8538077969174978,0.0,0.4798277425203989,0.0,0.7398005439709883,0.0,0.6979537366548043,0.0,0.8362989323843416,0.6958277254374159,0.41094661283086587,0.7503810176387271,0.0,0.0,0.6974869976092377,0.0,0.2496189823612729
100000005480435100,peripheral,1.0,82,0.028091637010676157,"Выраженная спецроль не выявлена: входящих связей 0, исходящих 0, наблюдаемый оборот 0 KZT. Стартовый клиент: входящие неполны.",0,0,0.0,0.0,0,0,0.0002855692942172909,0.0,1,,0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.00956405693950178,0.0,0.1356761565836299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100000005485830100,distributor,0.6647694524495678,45,0.35352581259502863,"Признаки распределения: 5 получателей (топ 18%), 9 переводов; наблюдаемый выход 276k KZT. Стартовый клиент: входящие неполны.",0,5,0.0,275885.0,0,9,0.0002855692942172909,0.0,1,,0,True,False,0.0,0.829250720461095,0.0,0.6815561959654178,0.0,0.8134005763688761,0.00956405693950178,0.0,0.1356761565836299,0.8995065051592642,0.7617765814266487,0.0,0.6647694524495678,0.0,0.0,0.0,0.33523054755043225
100000005493505100,consolidator,0.8700441694117951,3,0.6181352550522585,"Признаки консолидации: 3 плательщиков (топ 7%), 12 стартовых ветвей; наблюдаемый вход 62k KZT. Стартовый клиент: входящие неполны.",3,0,62020.0,0.0,3,0,0.0006174200765778783,0.0,12,0.0,0,True,False,0.9347234814143246,0.0,0.5498640072529465,0.0,0.8481414324569356,0.0,0.8892348754448398,0.0,0.9984430604982206,0.8095558546433378,0.4768954688200987,0.8700441694117951,0.0,0.0,0.7922641925289489,0.5911202560393647,0.12995583058820492
100000005495722100,peripheral,1.0,83,0.028091637010676157,"Выраженная спецроль не выявлена: входящих связей 0, исходящих 0, наблюдаемый оборот 0 KZT. Стартовый клиент: входящие неполны.",0,0,0.0,0.0,0,0,0.0002855692942172909,0.0,1,,0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.00956405693950178,0.0,0.1356761565836299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100000005498992100,distributor,0.8,19,0.42341465181552135,"Признаки распределения: 16 получателей (топ 6%), 19 переводов; наблюдаемый выход 2.3m KZT. Стартовый клиент: входящие неполны.",0,16,0.0,2262868.0,0,19,0.0002855692942172909,0.0,1,,0,True,False,0.0,0.9474063400576369,0.0,0.9452449567723343,0.0,0.9236311239193083,0.00956405693950178,0.0,0.1356761565836299,0.9804845222072678,0.9753252579632122,0.0,0.8,0.0,0.0,0.0,0.19999999999999996
100000005519347100,consolidator,0.8315886913077565,2,0.6301848840447989,"Признаки консолидации: 2 плательщиков (топ 15%), 10 стартовых ветвей; наблюдаемый вход 73k KZT. Стартовый клиент: входящие неполны.",2,1,73100.0,99000.0,2,1,0.0005567200012967696,4.96361176217152e-07,10,1.3543091655266757,0,True,False,0.8538077969174978,0.23054755043227665,0.5815956482320943,0.5129682997118156,0.7398005439709883,0.1707492795389049,0.8576512455516014,0.007858546168958742,0.959297153024911,0.8095558546433378,0.6814715118887393,0.8315886913077565,0.0,0.0,0.0,0.5982103352289448,0.16841130869224352
100000005523088100,terminal,0.7514392565729827,21,0.635690935451015,"Кандидат в наблюдаемый сток: 1 плательщиков, вход 700k KZT; depth=0<4, исходящих не видно. Стартовый клиент: входящие неполны.",1,0,700000.0,0.0,2,0,0.0017206377268585411,0.0,16,0.0,0,True,False,0.39913871260199457,0.0,0.9535358114233907,0.0,0.7398005439709883,0.0,0.9786476868327402,0.0,1.0,0.31157469717362046,0.8959174517720951,0.0,0.0,0.0,0.7514392565729827,0.0,0.24856074342701728
100000005543136100,peripheral,1.0,3,0.05430294252884574,"Выраженная спецроль не выявлена: входящих связей 0, исходящих 1, наблюдаемый оборот 10k KZT. Стартовый клиент: входящие неполны.",0,1,0.0,10000.0,0,1,0.0002855692942172909,0.0,1,,0,True,False,0.0,0.23054755043227665,0.0,0.09726224783861671,0.0,0.1707492795389049,0.00956405693950178,0.0,0.1356761565836299,0.31157469717362046,0.0708838043965904,0.0,0.0,0.0,0.0,0.0,1.0
100000005550592100,peripheral,1.0,84,0.028091637010676157,"Выраженная спецроль не выявлена: входящих связей 0, исходящих 0, наблюдаемый оборот 0 KZT. Стартовый клиент: входящие неполны.",0,0,0.0,0.0,0,0,0.0002855692942172909,0.0,1,,0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.00956405693950178,0.0,0.1356761565836299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100000005560900100,peripheral,1.0,85,0.028091637010676157,"Выраженная спецроль не выявлена: входящих связей 0, исходящих 0, наблюдаемый оборот 0 KZT. Стартовый клиент: входящие неполны.",0,0,0.0,0.0,0,0,0.0002855692942172909,0.0,1,,0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.00956405693950178,0.0,0.1356761565836299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100000005568407100,peripheral,1.0,86,0.028091637010676157,"Выраженная спецроль не выявлена: входящих связей 0, исходящих 0, наблюдаемый оборот 0 KZT. Стартовый клиент: входящие неполны.",0,0,0.0,0.0,0,0,0.0002855692942172909,0.0,1,,0,True,False,0.0,0.0,0.0,0.0,0.0,0.0,0.00956405693950178,0.0,0.1356761565836299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100000005668605100,consolidator,0.8914232415315073,21,0.6388090369386789,"Признаки консолидации: 3 плательщиков (топ 7%), 11 стартовых ветвей; наблюдаемый вход 94k KZT. Стартовый клиент: входящие неполны.",3,0,94500.0,0.0,3,0,0.0008383018688148931,0.0,11,0.0,0,True,False,0.9347234814143246,0.0,0.6344061650045331,0.0,0.8481414324569356,0.0,0.9337188612099644,0.0,0.9911032028469751,0.8095558546433378,0.5592193808882907,0.8914232415315073,0.0,0.0,0.8207529690943174,0.6090056721572159,0.10857675846849268
